star_rating	review_body
5.0	Très bien fait et un heureux!!!!
5.0	Be surprised, this dollhouse was worth every penny. My child plays with this daily. It's big, so make sure you have the space. I am not a master carpenter, but still able to put things together confidently. That said, this took me hours to complete. It will take some time to build. Go slow, check and recheck the instructions, and take pride in the completed product. Worth doing. I built it at night so my little one would wake up to it. Her face made the late night followed by early morning a joy.
5.0	This game is amazing!! My 2yo & 4yo love it!!! So many ways to play & learn with it!
5.0	My son loves this toy. It is easy to transform for him as he is 3 and he makes up multiple play schemes with it. HE is very rough with it and it has held up great.
5.0	Anyone buying a Leapster should also consider getting this case. It will protect from scratches and also helps carry the Leapster plus game cartridges when traveling. Holds three cartridges plus one more if you attach a cartridge to the Leapster.
5.0	Great purchase. Great price!!I bought 15 of these inflatable light sabers for my 5 year old star wars bday party.My biggest concern was, how Am I going to relax with 15 kids hitting each other with light sabers? The kids had so much fun because they could actually use them without getting hurt. And also took them home as their little party favors. They don't last really long. They were perfect for the occasion!!!
5.0	Terrific tool, works great.
5.0	awesome--laughed like crazy-Daughter refused to take them back to Yale with her. Hilarious!  Absolutely of no use to anyone for any thing, but a  laugh.
5.0	They looked soooo awesome hanging from the ceiling our moustache party was a hit! They really set the mood for the party.
5.0	Our grandson is a Harry Potter fanatic ....going as far as sleeping with the books!  Discovered this game on vacation with him and sent as a surprise gift.  My son reported that &#34;he is obsessed&#34; with the game.
5.0	Very cute product.  Exactly as anticipated and received without issue.  Made the perfect Valentine's Day present.
5.0	First copy was a gift from a family member. My daughter went insane;  played it about 12 times on the first night. Simple but fun game for kids and grown-ups.
5.0	What can I say. Its a plastic table for little kids. Solid, sturdy and does the job very well for the kids. The chairs are well built too.
5.0	My 10 year old son saw these on vacation and ordered them as soon as we got back with his own money.  I am ordering a second set for him today and two as gifts for his cousins.  You will not be disappointed.
5.0	My 3 year old just loves this. Infact it has teached him so much that today while out shopping he started counting in spanish up to 10. It keeps him busy. I would recommend this product to everyone. It really does teach your kids. As far as the other people that mentioned troubles with programming it, i never had an issue. if you read the instructions you shouldn't have any problems. it's just like programming a remote control, cause that is what it is. Infact it has 3 settings on the back, so if you travel they can bring it with them. like to grandma's house and program each setting. like 1 for home, 2 for grandma's, etc....
5.0	My 3 year old nephew loves his new puzzle. Sturdy, good size pieces, vivid graphics -- very pleased with this purchase.
5.0	This toy as well known as it is; is still built sturdy and has some interchangeable parts such as a tongue and glasses. He does have the compartment in the back to help keep track of his parts! My son loves putting the parts in the right parts and then using his imagination to make Mr. Potato head into a new and entertaining display.
5.0	Great Play Doh Fun!!!<br /><br />My 8 year olds AND my eldest who just happens to be a big kid at 20 all sat down to check this out.  They couldn’t WAIT to crack open the box & try family game night together!  It’s hard finding something everyone can play together given my kids sensory disorder issues, not to mention how one has Autism, but this game seemed to fit the bill perfectly:  Everyone can play together!<br /><br />I THOUGHT my 20yr old would be responsible for assembly, but as it turns out, the 8yr olds were easily able to attach the arms easily even with their motor deficits which is a HUGE plus (something they can play & do by themselves, hooray!)  The unit DOES require a C battery, so make sure and have a pack on hand before showing the game to the kids!<br /><br />First, be prepared for molding game pieces, which is part of the fun!  There are little molds for shaping pieces at each station & you get a variety of types to choose from!  Part of the fun is seeing which shape works best with target practice!<br />The object of the game is to launch the little molded bits of play doh into the rotating cup which also bounces a bit.  Be careful not to hit under the cup so that it doesn’t get stuck & make clicky noises!  My eldest had to do a bit of troubleshooting at first, but quickly discovered a stray piece of doh as the culprit & fixed it easily enough.<br /><br />Game play does take a bit of practice and can get frustrating IF your kids are perfectionists.  If you go into it explaining ahead of time that it DOES take practice & that part of the fun is “missing” the target, they may have more fun & avoid frustration!  You can also give them a little notepad to keep tabs on which shapes work the best which will give them more of a “science project” style game play, but perhaps keep the perfectionists problems from surfacing!  This worked for us!<br /><br />All in all, this is a cute FUN little game that everyone can play/join in on in the family.  We ALL had a blast playing together and the best part is that all of my kids were on a level playing field together for once which is so hard to do with our special needs traits much of the time.  This game allowed everyone to have fun without anyone feeling as if they were playing a “baby game” or not being able to tolerate the obvious “losing” problems that often come up.<br /><br />This game does encourage team work and it’s really funny and engaging (what other game allows you to actually throw play doh at each other basically?)  This would make a GREAT sibling or group gift for families with more than one child that perhaps doesn’t always get to play games together!<br /><br />I am a BzzAgent and received this game for free from Hasbro to review and try out as part of a campaign. #GotItFree #HasbroGamingGift
5.0	I bought two of these for my kids.  They absolutely love it.  I would recommend this to anyone.  I love it.
5.0	Beautiful product. This would make any birthday party a smashing success!
5.0	Excellent directions for how to make balloon animals.  I've always wanted to know how to do this, and now I do.
5.0	Cool little frisbees.
5.0	This is a very nice and sturdy truck.  Our grandson loves it.  Only draw-back is that is doesn't make any electronic garbage truck sounds.  But to me, it can be a plus since it stimulates the imagination.
5.0	Really fun game if you like dominoes. All of our friends and family love it.
5.0	LOVE all the bruder trucks. So much fun for the little ones.
5.0	Purchased these so that my daughter would have a large amount of colors in a variety of colors.  The colors were great and bright.  I ordered from the New Jersey company and arrived before the Amazon estimated date of arrival.
5.0	these are really great for kids well made and tangle free
5.0	Very fun game for the whole family!! I love this game have been playing it since I was a kid and now my kids love it!
5.0	Definetely looks better in hand than in the picture.  My oldest son is into Game of Thrones, Kingdom Hearts, etc. and he really loved it.
5.0	Thank you! My daughter loves her figurines and sticker :)
5.0	The lights and sounds it makes are amazing!  It makes sounds as you wave it and just hums the rest of the time.  The light/sounds lasted quite a while too...I think a month or so!  Although we didn't allow much &#34;combat fighting&#34; or hitting anything with it.  It's a deal for lasting that long and for the amount of amusement it provided.
5.0	Grand daughters: ages  6, and 4, loved them and stayed engaged. They want to receive more dragons and or action figures
5.0	Perfect for 2 year-olds. They use these every day and bring them in the car and in their bed... Great buy.
5.0	great cute item thanks so much. you have to buy this item it is very very cute for kids and adults
5.0	Huge fan of elemental Heros have to have one at least.
5.0	the great feature is that all Lego cars will work on the track<br />Another great feature is that the tracks can be elevated with Lego bricks been able to attach to the under side of the tracks
5.0	Quick shipping and Item as described. The buttons for the lights are a little loose, but you get what you pay for. Still a pretty good value.
5.0	GOOD QUALITY LOVE THE COLORS. I AM GOING TO ORDER MORE...FOR THE NEXT PARTY.. THEY WHERE THE HIT OF THE PARTY
5.0	Excellent puzzles, very well made of nice heavy cardboard.
5.0	These straws were perfect for my daughter's baby shower. The polka dots and stripes fit in with the decor as well as the blue--she's having a boy! We served blue punch in mason jars with the blue straws. Perfect!
5.0	I used these for my daughters birthday party (a humane society donation party). I made a cake from scratch and since I am not an expert cake decorator, I put these on the cake (after washing with soap) along with the Safari LTd dogs toob set also on amazon with some &#34;gumball&#34; doggie balls and the kids LOVED IT ! !<br />And then my daughter had little doggies to play with. I love it when I can use things more than once. Perfect scale for a cake decoration.
5.0	My granddaughter has had a mobigo for some time, but needed to update to games for her age, this did it and she loved it.
5.0	This is hard to find. I had bought one four years ago which was red and my grandchild loved it. So when my second grandchild came along I thought I would get another. I had to hunt for this one and found it here at Amazon.  Pooh talks and his head wiggles and plays lullabies in a separate mode. Belly Lights up. Is a great bedtime toy.
5.0	"This is a fantastic game. The rules can be changed to accommodate young or new players or made to be advanced. Combines a lot of classic card games into one. I highly recommend this as a stocking stuffer!!! Also, I don't think Amazon will let me post the link, but if you google the name of the game and our newspaper \\""Mlive\\"" you can read all about how it was created by some biology professors from Kalamazoo college  on a camping trip!"
5.0	my brother always wanted this mini fig but its in a HUGE set and he doesnt have any room left in the inn. so if u dont wanna buy the HUGE set buy this mini fig today!
5.0	This is a delightful toy with a great storage box.  The problem is the flimsy box cover that comes with it.  Be careful getting it off to get to the blocks as it is very easy to damage.
5.0	Works great but I don't think it will last long.  Covers completely.  I would buy again because it covers so much.
5.0	These are great tubes.  The shape is awesome, so they wont roll off the table while you are trying to organize your stuff.<br />Ordered 2, they came as described and in a timely manner.  Highly recommend for your prized Magic playmat.
5.0	I actually bought this to give to little kid I teach. It's smaller than my palm but it the most adorable piggy bank. The bottom part has a rubber-made opening which you can open and close multiple times. It's a cute gift, already gift boxed with cute ribbon.
5.0	How can you not fall in love with Calico Critters?  The child who received this loves and collects Calico Critters.  The horse is one of her favorite toys that she plays with almost daily.
5.0	My daughter loved these toys. I say loved because my dog chewed them all up.  I'm still giving them 5 stars because they held up to my daughter's teeth.  They complement her pirate ship and other Jake toys nicely.
5.0	I bought these for my 4 year old who has been begging me for a bead kit to make her own jewelry.  I liked these because the pieces are larger and she doesn't seem to lose them all over the house.  The kit comes with enough materials to make approx 3 necklaces/bracelets.
5.0	This little toy iron is perfect for any child who likes to &#34;help mommy&#34;.  The features and realistic look are what pushed me to purchase this particular toy.
5.0	My Special Education students adore this sand table! It is a great place for them to play and interact. Great price!!! I plan to buy another one for my son.
5.0	Great buy! My 2yo twin boys love it and keeps them busy and calm in the pool!
5.0	good card, fair price, arrived on time. thank you.
5.0	I love that it doesn't use stickers and feels sturdy.
5.0	I absolutely love my Tamagotchi; they have improved them a lot since I last played with one when I was younger.  You can play a lot of fun games with them; you can even played with other players who have a tamagotchi too.  Even if the Tamagotchi falls down, that it has happened in several occasions, it freezes but when you restart it, it safeguards the data so you won't lose what you have done with it already, how it has grown, etc.
5.0	My 1yr old great niece loves this purse she never puts it down. very light and easy to carry. I order the webkinz pink poodle and its fits into purse perfect you can see the poodle face on the side of purse. Perfect purse for any toddler.
5.0	My daughter loved these stompeez. I would recommend them.
5.0	"I have been racing HO slot cars since Christmas 1966 and the new LifeLike (Walther's) cars are very well made and extremely FAST. They feature magnetic downforce that allows them to really stick to the track and are easy for younger racers to \\""drive\\"" them. I am a member of the Central Ohio HO Racing Association and we race almost every Saturday night of the year - about 45 races a year! We have a LifeLike NASCAR class and race only these LifeLike cars, because of their highly detailed body and their speed.     You can find more info on our group by doing a search for \\""Central Ohio HO Racing\\"" ay Yahoo groups and also at YouTube.     Thanks, Charlie"
5.0	The perfect replacement battery for my little cousin's toy car. His dad was desperately looking for this battery for weeks and finally ! Thank you.
5.0	Got as a gift - well liked
5.0	Beautiful~<br />Thanks :)
5.0	Purchased this furniture  set for my daughter's kidkraft supermodel dollhouse. I am so pleased with this set. Real solid wood. So glad, I got this before the price went up. At Amazon prices changes from day to day.
5.0	Easy assembly, grandson loves it! Pieces are large enough for small hands. Ample storage at the base of the unit.
5.0	My 5-year loved this umbrella. She loves using an umbrella and this was the perfect mix of &#34;do-it-yourself&#34; and function. I like the fact that the craft is now something that she can use. The umbrella is cute and very well made.
5.0	My son was so excited Christmas morning! The pieces are very good quaility and it was not hard to put together.
5.0	They were perfect for my needs!
5.0	my babies have loved these for months.  they are just about to celebrate their first birthday, and i don't see the love affair with the hide n squeak eggs ending any time soon!
5.0	This is a great gift for any child that loves to write. Bought this for my 1 year old daughter and she loves it. Even though it is a little advance for her.
5.0	It was perfect, my grandson loves it.
5.0	This was a gift for my nephew. He loves it.
5.0	My daughter loves it, super easy to put together for 10mins of fun :-p
5.0	I ordered this item as a gift for my girlfriend because she hinted at me that she's always wanted a giant teddy bear. As soon as she walked into my room she saw a big box on floor, when i went to open it and pulled out the big blue bear, her jaw dropped and stayed dropped for a while out of pure awe and excitement. she absolutely loves it, its great to sleep with and to cuddle and is extremely cute. I will be purchasing from the seller again in the near future, great product, well worth the money spent.
5.0	Fit good my daughter loved it
5.0	This product is great.  Simple, durable, does what it is supposed to do and lots of fun.  All of my kids love playing with it and watching the colors spin.  If you are looking for a top this is a good one.
5.0	My two granddaughters ride horses.  Love playing with Breyer horses and accessories.  This truck and trailer will provide hours of pleasure!
5.0	I purchased 2 of these scooters for my 4 1/2 year old grandaughters.  They were easy to assemble. The kids hopped right on and scooted away!  My husband make the remark while putting them together that they were very well made.
5.0	My daughter just turned three and got a few Barbie dolls as gifts.  This was a new venture for me into the world of Barbie, and I had no idea what clothes to get, etc. <BR>I bought this set as her first clothing for the doll and it is great!  There are plenty of outfits to choose from, and the styles are easy for a little to put on the dolls.  There are two pair of shoes in the pack as well as a hat and a few purses/bags.  This is a great gift to get someone when they are just starting out.
5.0	Got this for a Lego enthusiast on his birthday.  He loves to build with his imagination and this set has tons of Lego size options to do just that.  Dedicated Lego sets are great too, but with this you aren't led into just building what's on the box. I also loved the storage container, even though it was hard to wrap in birthday paper.
5.0	My children love Blabla toys!  They take them with them everywhere they go and they sleep with them at night!  They are soft and you can wash them in the washing machine!
5.0	Purchased for 2 yr old grandson...he loved it!!
5.0	Bought this as a Christmas present for my 11 year old daughter. She loves it!!  It's pretty fast in the snow 😀😀
5.0	This game is fun with a group of people who enjoy and all the differences it has to offer. Tip: probably not best when played around young ears. It is much more fun to allow the censorship to go out the window and let one's hair down!
5.0	"I purchased this for my four year old nephew who loves spaces toys and trucks and who is noticing and asking questions about the moon. This item proved to be a big hit with him because it contains space toys and a truck, all in one exciting package! LOL The toys were small enough for him to play with well with little hands, and the topics were big enough for him to ask as many questions as he liked about the space shuttle, the moon, and rockets. The set came with a cool rocket comparison poster that will be of benefit to him when he gets a bit older to read and understand. He was fascinated by the backpack style carrying bag which makes travel to and from his house to grandmother's much easier. The playset does inspire creative play while also sparking an interest in science and space studies. I found him fashioning moon craters out of Play Doh so that his new, tiny astronauts could climb into them and make \\""footprints\\"" on the moon.<br /><br />For the price, the quality, and the hours of enjoyment he has received, this was well worth it. Note: the pieces of this set are small so I would caution any parent who has a child who tends to put things in his / her mouth. This playset would not be appropriate in that situation."
5.0	This has been, by far, my one-year-old daughter's favorite toy since she was about eight months old. She pores through each book, and they are the perfect size for her little fingers. The variety of photos and illustrations (as well as the sheer number of them!) keeps her busy for minutes on end. Each slim little book contains three board pages, each with a picture and corresponding word associated with that letter. Contrary to other reviews, I think the pictures are quite well chosen, and the mixture of cartoons, photos, and fine art make for a nice introduction to the different types of image. I can see this set holding her interest for many more months to come, as she becomes more aware of the names for things and the world around her. As the box suggests, the books can also be used as flash cards, and my five-year-old can use them to spell out simple words. Though the books are recommended for 18 months and up, they are quite sturdy, and hold up well to my one-year-old's constant interest. Finally, we received these as a gift for my daughter's birth, and I would buy them for friends without hesitation.    Please ignore the ridiculous (typo?) age recommendation on this page of ten years and up!
5.0	This is a great addition to the Nativity Set.  This set has been d/c - I hope that they are produced again.  Shepherds are an important part of the Christmas Story.  They were the 1st visitors to visit the Christ Child.
5.0	Ricochet Robots is more of a competitive puzzle game than a true board game. Each person can compete to find the lowest number of moves to get the robot to the target. As a competition it can be a bit strife-inducing but it is a quality game. Endless fun and never runs out of new puzzles.
5.0	Our 12 year old was fascinated with this LED board & all her friends are in awe when they visit.
5.0	Exactly what I needed for my woodworking.  Great for chisel work
5.0	My two year old loves nursing nana. She sleeps with it every night. The baby puppies are so adorable and well made.
5.0	So happy my purchase! Any Harry Potter fan should love this!<br /><br />It's structured just live a typical Trivial Pursuit with 6 color-coded categories of questions. From what I can gather, they seem to be primarily movie-based. (I haven't checked to see if there are any where book and movie answers would differ.) I was worried that 100 cards/600 questions wouldn't really be enough questions, but this isn't a problem at all.<br /><br />Just be aware that this is sort of a travel or compact version of &#34;Trivial Pursuit.&#34; That is, there no board or pie/game pieces. It comes with the cards and a color-coded die inside a small pie-shaped box. In the end, I kind of like this aspect because it is portable and takes up so little space. To make it easier to play, I added the pie/game pieces from an old trivial pursuit; I had an extra board, too, but realized it was not really necessary. Best part is that the game pieces I added fit into the pie-shaped box, keeping it compact and organized.
5.0	As another reviewer mentioned, the numbers and letters are printed, and don't have the depression into the wood like the original tiles do. That actully works better for crafting, though. I am gluing paper to them to make necklaces. If you intended the printing to be visible, it is well done. The letters/numbers are clear and dark. The wood is smooth and the edges are uniform.
5.0	Great service, competitive price and good delivery. I advise everybody to use it.  I plan to use it again and recommend to my friends
5.0	It was just what I expected!
5.0	Beautiful!  The box alone is lovely.  Roses everywhere but inside the cup!  Perfect size for a cup of instant hot chocolate.  It is packaged well, so don't worry about it breaking.
5.0	This Lalaloopsy doll was one my Granddaughter really wanted for her collection and I was glad to find it. The price was good, shipping was fast & I always have reliable service when dealing with Amazon & the Sellers on Amazon. I am never disappointed.
5.0	Granddaughters loves these little people.
5.0	The stove looks great in the lalaloopsy doll house. My daughter enjoys playing with it and all the accessories it came with.
5.0	My 3 year old plays with it daily and loves it.
5.0	Imaginex collection for my son, dinosaurs are pretty good quality.
5.0	What a great gift for the child who loves Dora!<br />It is a simple game, but lots of fun! Thank you!
5.0	My two nieces loves this! It is a gentle glow and the girls went crazy when they saw it. They have it on all the time and has held up well so far.
5.0	A very nice entry set with a generous amount of paints and supplies. The basing material unfortunately is very poorly packed and is contained in very flimsy cups, so do not be surprised if one has blown open in transit.<br /><br />The set itself retails at $125 from Army Painter direct.
5.0	I used to have these type of books when I was a kid, then 25 years later I COULD NOT find them in Any store in my city!! I'm so glad Amazon had them.  They had a few different ones, so I was able to get them for my kids, and of course... Myself!! They are full of tons of fun games and activities.  And if the question section was too hard, the entire car got to get involved to answer the questions!  I will always make sure I have a Yes & Know book with me on all long trips!!!
5.0	The slime comes in 3 different metallic colors, the first was pink with purple and had a silver shine to it, the second was a greenish brown with gold shine, and the third was an orange metallic brown golden color. My kids who I gave these to, are 5, 9, and 12. All three of them despite of their age difference loved the slime!!!!! My 5 and 9 year old took it outside and they loved the color of the slime and thought the  consistency was really cool, it came of their hands easily and was water based. Did notice that after playing with it for some time it shrinks in volume, but his was not a problem, since adding a bit of water makes it come right back to life. My 12 year old loved the way it looked and felt. Very easy to put back into the test tube shaped containers that it came in. This product is great for keeping kids entertained.
5.0	"I am long past my teenage years. I have had a couple of the early Nintendo consoles  and have multiple computers. I once enjoyed video games but just lost the taste for them...  I bought myself a present...at only $28.00 bucks and shipping the guilt would pass. I put the batteries in, a 5 minute job,  hooked it to an older 25\\"" TV and found the tennis game. I began to play. I have not played serious tennis  in 16 years nor held a racket in 10 but I suddenly FELT like I was playing. Bad backhand and all!  Yeah, you do have to use buttons a bit but it becomes second nature fast.  I have just toyed with the other games...looks like days of exploration but my impressions  are mostly all positive. There are quite a few games which you will never play here but about  12-18 seem pretty solid. The controllers do the job...feel a bit cheap but then again, they are !  This is a great buy and a great gift for any kid who does not have a video console. You can buy this and another $20.00   gift for half the price the price of the Nintendo with no games. They may grumble when they see the box. They will feel better after using it.  FOR THE MONEY this can't be beat."
5.0	I Received my Anatomically African American Boy Doll on 2-7-2012, way ahead of the due date. It is more than handsome, Beautiful and sturdy with his beautiful light brown eyes. His body is fat and fine just like a real baby. I already have his newborn outfit ready to put on him. I also ordered 2 Hispanic Girl Anatomically Correct Dolls from UnbeatableSale.inc. They came on 2-9-2012. How big and wonderful and Gorgeous they are. This Doll is not only for children but for those of us who want children. I adore my babies so much. I love the very affordable price. Amazing, super cool and I am very happy. A must have for children, schools, and adults.
5.0	Fun Fun Fun ........ great fun at Christmas time.
5.0	We have replaced our old, mis-matched dishes with this set and WE LOVE IT. The kids love setting our table and it looks adorable
5.0	This was a big hit with my daughter. She has friends that come over and want to get out &#34;the school set&#34; as soon as they get here.  It is a great design and has thoughtful details.  It is well made, but I won't feel bad throwing it out when it gets worn out, since it is mostly cardboard.  This is a great toy.
5.0	The boy LOVES this Batman...and I loved the fact that I didn't have to order a full set of Legos just to get it! Win-Win!
5.0	This piggy bank my grand kids love. It has show them how to save and see wat they have save
5.0	I got this for my husband for his birthday, He loves this game! We play it when go over some friends house. I knew it would be a great gift! Very happy with this set for the game.
5.0	My 4 year old son LOVES this toy. It has been 2 months since he received it for Christmas and he still plays with it every day. Balls are soft and don't harm people or furniture. Had to find him a Zurg costume for dress up he loves it so much.
5.0	Well what can I say? It's a cup with a cool design on it. If you're a Final Fantasy fan, this is something for you or a gift for someone else who's also a FF fan.
5.0	I asked my daughter how she would rate this and she said 5 out of 5, as she is the one wearing it, she is the one who gets to rate it.
5.0	Exactly what I needed!
5.0	I loved this horse  trailer.  I was too late though.  Someone bought my grandson one before me:(
5.0	super small but a cute stuffer or gift bag item for boys party
5.0	This keychain is very well made and it absolutely adorable...if you find hockey mask wearing slashers adorable like I do.  This is a perfect size for a keychain and won't weigh your keys down.  Perfect!
5.0	I ordered these sets for my grandsons.  I ordered a large one and a smaller one.  I gave the large one to one of the grandsons for his birthday and kept the other one at my home for all the kids to play with.  They all love it.
5.0	Two year old grandson loved it.  Easy for him to manipulate and he loved the different pieces that he could play with.
5.0	These fit a full $10 roll of Half Dollar coins.  Lid goes on tightly and container is durable.  I am always price conscious and these were the best price at the time.  From a construction standpoint I would certainly purchase again.
5.0	Excelente producto, 100% recomendado
5.0	Great condition very pleased :)
5.0	This is so cute!  My son turned 7 so he's on the older side for this toy but he had fun with it. I needed it for a party decoration  I'd recommend it for a younger child overall.
5.0	My Grandpa cracked up when I gave him this as a gift. The toy winds up and waddles like a penguin across a surface and lights up flames inside the nun's mouth. Too funny.
5.0	I love Mrs. Meyer's Clean Day hand soap & the lemon smells soo fresh & clean.  I just love it & it smells like a real fresh lemon on my hands.  Wonderfu product!!!!!
5.0	I have had a lot of trouble getting my items but this item came on time. The quality of the plush toy is excellent and my kids love it. thank you so much for a great item.
5.0	Its a gift so we havent tried it yet
5.0	Love it for the price. It keeps my hair in place when wearing a wig. Its not as thick as others put for the price will buy again.
5.0	Yes they arrived just before Christmas.
5.0	great Item and well packed
5.0	I bought 2 of these for my 2 grandchildren & they just love them!  Lots of good play time catching bad guys.  For the price on Amazon, they were WELL worth it as I saw them in stores for almost double the price (which I never would have paid for them).  Due to the lower price on here, my grandchildren are able to enjoy this fun gift.<br /><br />You do have to caution the kids on hitting each other though (or the parents who are in reach) - the stick can pack a wallop if they are not careful - but this can be a good lesson to teach them in being careful & playing nicely (no one got hurt I might add, we cautioned as soon as we assembled them!).
5.0	"Ok, I won't lie, I didn't know what to expect from this game.  I have been a Magic: The Gathering player since 1993.  Having played that game I saw any strategy card game being at a distinct disadvantage.  Magic has so many cards, and so much variation, it makes any game seem simple and boring by comparison.  Therein lies the problem though.  Playing Magic on equal footing is nearly impossible.    Enter Dominion.  A non collectable card game with 500 cards in the box.  Seems like that might be too many... or maybe even not enough if you are comparing it to a game that has been growing for 20 years.  The instructions were easy to follow, and well written.  The advised set up for your first game is advisable, and gives you good insight to the game, and the function of the cards immediately.  The game mechanic is FAST PACED, and never boring.  Unlike other card games where you empty your hand and lose your ability to do things, Dominion has you emptying your hand every turn, only to start your turn with a full hand all over again.  Brilliant.  Inspired even.    You will quickly learn which card you feel are worth collecting, and which cards you don't want to play with.  The best part though... not everyone will agree.  That part I like very much.  You could say, \\""Well, the other person is just wrong, and I am a better player than them.\\""  That isn't always going to be the case though.  After playing nine games with my Fiancé, in three sets of three (the first two with the advised set up, and the second two with the \\""Big Money\\"" set up) we found the score... 4-4 with the very last game being a tie.  If that doesn't scream balanced game....    We are both good strategic thinkers, but while I am a 20 year tournament competitive Magic player, she only learned magic a few months ago.  What we both had in common is the belief that Dominion was faster paced, and just as much fun to play.  We loved it, and can't wait to play again.    My warning would be that to a new gamer this will all seem like way too much to handle.  My advise would be to not show them all the cards, but just set up the recommended first game for them, and once they get comfortable with the game mechanics introduce a set or two of new kingdom cards for them to look at, perhaps without even playing with them."
5.0	I love the new look on this Lagoona!  The curly hair is to die for! The ruffles in her dress as well as the pattern itself is so darling.  The accessories with her are great, the little aqua hair piece is a little pick that you can push into her hair, I think that is a great idea! Usually any plastic accessories that go in their hair are attached with a plastic tab that does not allow for restyling unless you cut it and then the accessory does not want to stay where placed. My only complaint is the green around her eyes is larger than in the promo picture and is not very flattering.
5.0	I'm very satisfied with my purchase. These shoes are comfortable, stylish and reasonably priced.
5.0	We had a great time playing this game. Their are also different suggestions for how to play. You have to think fast.
5.0	We are having a blast with it!  It said on the box that it was ready to run and it was. The battery was already charged and we were able to take it out of the box and play with it right away! I was a little worried that it wouldn't make it by Christmas so I sent and e-mail and they were quick with a response to let me know how my order was progressing.  Thanks so much for getting it to me by Christmas!
5.0	This 7x7 is amazing! It blew me away with its smooth turning and speed. Out of the box, this cube was really greasy and over lubricated. It came with an extra set of stickers as well. Like most shengshou cubes, the 7x7 is super smooth on all layers. The outer layer is a little bigger than the inner layer cubies, but that is fine and actually makes the puzzle easier to handle. The sticker quality is good, but I find the shades to be dull, and I will probably replace the stickers with cubesmith half brights. As for pops and lockups, this cube has only popped on me once, and every once in a while will get a nasty lockup, but they're easy to fix. Overall, a great cube with a great price!
5.0	I think this toy will be good for little girls of all ages! With sparkaly fur and soft fabric this toy is the best for cuddling and sleeping with!
5.0	Table set very soft but comfortable and sturdy.  Very pleased with the  purchase and my children love them.  Delivery was fast and packaging was simple and light.  It was a bonus the set came assembled but packaging was simple and easy to unpack.
5.0	My daughter loved it.  We took our time and worked very carefully so it was a nice project - especially with all our snow days.
5.0	I got this as a gift for a friends 3 year old boy. He absolutely loved it! It does a countdown to blastoff and comes with little guys and a car. Very well built not cheap at all!
5.0	This can be altered in so many different ways to stimulate your childs imagination. My kids keep building, taking apart, and redecorating. So worth it and highly recommended! We got it free from Hasbro!
5.0	The plush dolls seem to be better made than the regular dolls. This is a quality product. I would recommend this item to a friend! They are really cute!
5.0	"Got this for halloween and it is perfect!! For the price its a MUST have!! My son had a great time helping me set up the spider as a test run! He thought it was \\""HUGE & COOL\\"" Love that the eyes light up and that there is no noise like most products like this."
5.0	I bought this game solely because of the ten minute time limit.  I run a monthly board game group, and it's nice to have a game that can be played quickly in between other games, or a game to have when people are eliminated from other games.<br /><br />Escape The Curse of the Temple is a fun cooperative game that requires players to navigate a Mayan temple by flipping over room tiles while activating magical beacons that will allow them to escape before the 10 minute time limit expires.  The game is relatively simple to play, and easy to pick up.  It comes with the rules on an audio track, which I play every time we have a new player.<br /><br />This version of the game comes with an expansion that increases the difficulty of the game, but I have yet to use it with a group.  My gaming group claims the game is difficult enough as it is.<br /><br />I believe the game is super fun, but it is NOT for everyone.  Many of my group refuse to play it because they find the ten minute time limit too stressful.  I personally believe that ten minutes is exactly enough time to play the game, but some just can not handle the pressure.  This game is also not good if you're not a fan of dice rolling because that's all this game really is: rolling dice to get the right combinations at the right time.<br /><br />Overall, it's a very fun game, but I am saying that as someone who doesn't mind the pressure and can handle all the dice.
5.0	We bought this toy for my 5 year old son for Christmas.  He plays with it almost everyday.  His 7 and 3 year old brothers play with it as well.  I think it is a great toy for the money.  It is very durable and promotes imagination.  In fact I just ordered the Joker's Fun House I hope it is as good as this.
5.0	One of the reasons why I bought this Lego set was because I thought that I could use the jeep for Lego city with a few adjustments. The cobra snake was a little hard to build but cool. I highly recommend this Lego product for anyone that likes Legos or Egyptian adventures. Have fun building!
5.0	My little ballerina has gone through many tutus but this is one of the best. Not only is it made of a softer tulle, but the tulle is durable.  The colors are adorable and match any of her solid colored ballet leotards. I also like the ribbon around the bottom.
5.0	This actually works, and yes get more of their solution, loads of bubbles compared to blowing through a wand.  My cats love it LOL!
5.0	I purchased this for a friend's severely autistic boy.  He loves it and plays with it all the time!  This is the second toy I have gotten from Safari Ltd. for him and both appear to be among his favorite toys.
5.0	My son loves this turnout gear! I must say it is the most realistic looking gear that I have found. 5 star
5.0	Came in two card protectors, very secure, quick shipping, will be buying from Wizards of the Coast again for sure!
5.0	So pleased with this item and it shipped to me very quickly
5.0	These are so much fun!  I got these for my 5 and 8 year old grandsons, neither had a problem figuring out exactly how to use them.  Not sure who enjoyed them more - the kids or their dad.
5.0	She loves lps and really loves this pink poodle. It's mouth works and she came with accessories too, also she has furry ears.
5.0	My daughter flipped out for this, it was a lot of happiness for a little money!
5.0	I am a doll collector.  I bought these American Girl doll sized shoes for a Franklin Mint porcelain doll that did not come with shoes.  They are white patent leather with a satin rose trim. The shoes are slightly big on my doll, but look lovely with her dress.  The shoes are very well made.  I am pleased with my purchase.
