star_rating	review_body
5.0	Just got my ring, love it, it is beautiful, period. I love amazon. You give us the opportunity to shop and get bargains.
5.0	Another great buy from KONOV! Would highly recommend
5.0	:) !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!would want to get this again,its worth the price and value,if you you r looking for something nice this is it!
1.0	This is a beautiful ring but the stone fell out within 6 months of having it & the silver is light weight. Buyer beware!
1.0	This ring is actually &#34;red synthetic turquoise&#34; per the receipt that came with it, not bloodstone as advertised and does not appear to be a gemstone as pictured.
5.0	these things are evil....thanx
5.0	"I bought this lovely rune pendant  almost a year ago for my (then) 19 year old daughter,. It arrived in due time, is very beautiful, also very nicely packed and with a nice card explaining the virtues of the gift, both symbolic and material. My daugter is very delicate and wise, connected to the \\""good spirits\\"" of the worlds. She loves it, appreciates its symblic promise, and it suits her beautifully. It's a great choice for anyone with a refined taste and alert spirit."
5.0	WOW.  This is a great piece.  Very substantial, well-made, and the details of the piece can only be appreciated with the naked eye.
5.0	Lovely, cute little earrings. I can wear them in my ears for days without any sensitivity, which is great. Would definitely recommend these to someone looking for small earrings they can wear all the time!
5.0	Beautiful.  I bought these to decorate a cake in the shape of a bible to be opposite a scripture for a bridal shower the groom loved the ring and wants it after the bridal shower.
1.0	It came way too large
5.0	I love their products and will defninitly order from them again!  They ship quickly and deliver as promised.
5.0	Very nice earrings. Good quality.  Great for wearing everyday.
5.0	I ordered two of these rings, one for my husband and one for me. He loves it. I really like it, just wish the metal part wasn't so dark. It's a little darker in person, but still a very pretty piece. I have received many compliments on it. For the price, it's a great buy!!
5.0	I am very happy with this. Very. Pretty. Chain could be better, but if I bought this at Zales,<br />I would have their cheap chain too!
1.0	I haven't even had these a month and they are rusted and look horrible. Very poor quality.
1.0	Who wears this?????? The . . . .v v v v v v v v v queen of England? U
5.0	This ring is beautiful and large. You want be disappointed.  I wear it almost daily. Its Keeps shine. Everyone ask where did I purchase it.
1.0	already lost the stone out of one due to the setting moving each time I put them in or take them out. consider a heavier setting with thicker prongs.
5.0	as far as I know it was well received. The color is bright and true to the image, good sparkle
5.0	I absolutely love this necklace. It is very simple yet classy. I wear it everyday and get compliments on it.
5.0	Beautiful ring in a true red color.  Good quality and is comfortable to wear. The setting is too small in size to call a 'statement' piece, but for someone who wears multiple rings, it's a good accent ring.  It's getting a lot of wear during the Christmas season.
5.0	Absolutely gorgeous! I've had sooooo many compliments on this ring!
5.0	Beautiful, very nice quality Sparkly!
1.0	I've had this bracelet for several days and cannot get it to open. Seems to want to twist with great difficulty but, won't open. After $#20 in customs fees plus the cost/S&H, I wouldn't waste your money on this.
5.0	This was a gift from my sister who is so close to my heart - so it has extra special meaning to me.
5.0	I've been wanting a pair of earrings like this for a while.  I love them. From far away you can't really tell what they are. But when you're face to face with people,  there's no mistaking what they are. Shipping took a minute due to distance but I knew that before ordering.  Great item...perfect seller. Definitely recommend!
5.0	I bought it for myself and I like it. The stone is large and it has a nice colour, and the chain is probably too long for my liking though.
5.0	Bought this for my son. ordered late Friday night received Monday. Super fast shipping. Product is perfect and he loves it
1.0	these are a small child's earings- not even a teenager would look good in them.  I had to raise them close to recognize Minnie, otherwise, they look like a red and silver shiny dot.  Cute for a very small child.
5.0	I bought these and a similar pair by Majorica for four times the price. Side by side you can clearly see why one is more expensive than the other, but on the ear, in an everyday setting (or somewhere active where you don't want to run the risk of losing one) they are pretty and a great backup pair of pearl earrings.
5.0	I love it! it ia exactly what I was hoping for. It is heavy and sturdy and the necklace hasnt broken yet and doesn't show signs of wear yet. Its a great product and arrived much sooner than I expected . thank you :)
5.0	I was so surprised with how nice & pricy these pearls look....in person they look as IF I paid an arm & leg for them...this is definitely a great GIFT idea for someone special.
5.0	We purchased these earrings for our 5 year old and they are the perfect size for her. They are not as small as a piercing earring, but just a bit larger. Perfect size for a young girl. Our little princess loves the bright pink color and that the earrings really sparkle :-)
5.0	recieved them on time and I love them.
5.0	THIS PRODUCT IS MORE BEAUTIFUL IN PERSON!
5.0	very nice gift for my daughter she liked it
5.0	This bracelet is perfect with everything! I love the mix of gold, copper and silver. Fix well. I love it.
5.0	Bought this as a gift for a purple lover and it was so pretty when it arrived, I almost kept it for myself!
1.0	it started breaking up after using a week or ,the material is very bad its a waste of money and thats it
5.0	I'm submitting the same review for each of the cufflinks I purchased for my wedding.<br /><br />These were all solidly built items and each of the groomsmen in my wedding party loved them.<br />They are much more fun than the stock (junk) cufflinks you get at the tux rental places. and the colors really make them pop.
5.0	Got this as a Easter basket stocker. I decided to get one for myself. They look heavier than they are. I love them and so does the person I got them for.
5.0	Arrived on time.....a bit larger than anticipated, but the quality is superior!
5.0	I am pleased with this ring. It is holding up well. My job is very tough on my jewelry. It was also nice to see that the colors of the stones actually matched the picture perfectly. Have had pieces that were off by several shades, and the color of this ring was important as it is my fiance's birthstone and will be worn as 'something blue' in our wedding.
5.0	Beautiful chain and much thicker than most chains.
5.0	I adore this bracelet. It tends to catch on things from time to time but it's handcuffs, of course it will. Well made and looks great.
1.0	I HAVE NOT YET GOTTEN THIS ITEM!!! CAN I GET SOME INFORMATION AS TO WHERE IT IS OR WHEN I WILL GET IT?
5.0	A touch of class to your daily routine. A good solid plug for a great price. Great buy for anyone.
5.0	Bought this as a Christmas gift for a &#34;tweenager&#34; and it was a hit.  she really liked the look of it and enjoyed checking to see how her &#34;mood&#34; affected the necklace by changing colors.
1.0	I bought it thinking it would be as awesome as it looks on the pictures, but it is totally defective looks cheap you can see the glue on the corners of the stone and when i asked to return it they referred me to amazon which is such a complicated issue that i dont wanna deal with.
5.0	I love this necklace.  Great detail in the pendant.  The sterling chain is sturdy and just the right length.  The necklace is beautiful and the claddagh and the celtic knot are detailed.  This was a great necklace for the cost.
5.0	Lovely chain - perfect match for the pendant I had made.  Verified 14k gold and I feel it was well worth the price.  Chain is nice and strong.  The pendant it will hold is an heirloom, so I wanted something strong.  Clasp closes firmly and opens with proper amount of effort.  No complaints!
5.0	Have a corded skull bracelet that doesn't stay tight but this clasp is wonderful.  Also have one with a buckle that I enjoy.
5.0	We love them. Bought for our 45th wedding anniversary. We try to get new rings for our anniversary every 5 years or so. These will take there place among others we have. For our 50th I will give her a diamond. Not because she likes them better but 50 years is worth the extra expense.
5.0	This item is unbelievably beautiful considering the price.  I simply cannot understand how something so inexpensive can be manufactured, packaged and shipped at such a low price.  I will wear it proudly and have little doubt will receive many compliments.  In addition, I received it far earlier than promised.
5.0	It's not your typical 108-bead Mala, but it is striking, light, easy to wear, and very easy to keep count of the chants with.  So far, it hasn't stretched, although that wouldn't be such a bad thing at all.  It does lack &#34;marker&#34; beads (larger beads interspersed with the smaller beads), so if keep exact count is important to you, another mala might be your thing.  If you just wish to have something physical to hold to help you work through the chants, this is awesome.  BTW, the green bead is a swastika, a traditional component of many malas, so you may have to take time to explain its significance and educate people when you wear it.
1.0	I got this ring today in the mail and as soon as I put it on it chip cracked and broke so upset
5.0	These earrings are gorgeous. I've never received so many compliments on a pair of earrings, and I own plenty of other earrings. They are super versatile. I've worn them with a basic tee, and I've sported them with a snazzy dress. They compliment any outfit. You won't be disappointed with this purchase!
5.0	I was a bit skeptical about the quality of the necklace due to the low price, but in the end, I was very satisfied.
5.0	Very lovely on my daughter
1.0	Came in ugly and bent
5.0	Stunning, very high quality, beads are beautiful, this will be worn a lot!
5.0	Very different from the rest. Good quality. Thank You.
5.0	Arrived on time.  It is bigger looking than I thought.  I was worried that it would be really small.  I don't think the chain is silver.  There appears to be some tiny marking on the pendant, but my eyes are not good enough to read it.  It is very adorable and I love the design.  Having the little stone makes it sparkle.
5.0	Great design and excellent quality. Inner rim of the ring is very comfortable. Its an excellent product. I got the rose gold option and it was lighter in actuality than in the picture. Still, I'm completely satisfied with the product and wont hesitate to get another.
5.0	My son is going to Ireland & I wanted him to have the good luck Claddagh on him somewhere for the trip. He's NOT a jewelry person but, he loved this. Nice little piece of jewelry for the great price!
5.0	Good leather material, very comfortable and fits perfect.
1.0	My fiance bought this ring just received it today stone missing band bent & big stone is loose!!! Very very disappointed!!!
5.0	Fast shipping! Great ring, great price
5.0	These nose studs are perfect, just what I was looking for, perfect size also! I will be referring friends when they are looking for nose studs! Thank you!
5.0	I loved it, looks exactly as pictured..
5.0	its pretty lightweight, but beautiful! I've gotten so many compliments on this necklace. Its just awesome!
5.0	What is the color of the neck chain?
5.0	I didn't get the red one because it was no longer available, The company sent me an e-mail, and asked if I wanted another color, or if I wanted a refund. I chose another color, and it is really beautiful! I love it.
5.0	This was a gift.  Was very nice, well made, came quickly and well packaged.  Overall I was very happy with it.
5.0	I LOVE IT. I HAVE MANY COMPLIMENTS ON THIS JEWLERY. I LOVE ANYTHING WITH ANGELS OR ANGEL WINGS.  THANK YOU SO MUCH.
5.0	Just received this today and it's really pretty and I feel good about the purchase. The quality is nice and at the price I paid for it, I wish I bought more.
5.0	I got what I wanted at a great low price! It shipped fast and I had no problem with my order what so ever!!
5.0	We bought this and several other rings for my daughter's 3rd birthday.  Finding rings small enough for her finger was difficult so my husband suggested toe rings.  It worked, they fit - however she looses them easier than real rings.  First time wearing it, she lost it without realizing it. However, my son found it so we learned that they were going to be hard for her to keep track of.  This ring was very nice, great quality.  I bought a couple others that were around the same price and definitely cheaper quality.  This was really cute, much cuter on that the picture shows.
1.0	They did not give the size in the description.  They are good for a seven year old.  Beautiful earrings but too small
5.0	Perfect item i ever got
5.0	Love the Wyoming AND the Utah charms. Going to search through vendor's ware and see what else I find!
5.0	This is one of my favorite. They are real pearls, but of course imperfect, which is why it is so much fun wearing them. I can spend less but have different accessories everyday, which s so much better than fake plastic pearl!
5.0	I got these for my wife to go with her engagement ring as she really likes alexandrite. She has three holes in each ear and these sit in the top one, and even through her hair they sparkle and shine. She has had people ask her if they are blue diamonds, she just smiles and says no, guess again!
5.0	I love it because its something you can wear with anything and me I dress by my mood and it compliments my mood every time. Great buy!
5.0	super cute ring holder.  The long tail and big head are adorable.  Great to keep by your sink to have a place to put your rings when you remove them to wash your hands.
1.0	Awful..fell apart after wearing once
1.0	I actually had to order a second pair the first pair broke when I put them on the first time I tried to wear them. I am hoping for better luck with the second pair
5.0	These Swarovski Zirconia Princess-Cut Stud earrings are just as advertised! They do indeed offer the brilliant shine and flawless clarity that makes them look like natural diamonds! I also really like the silicone covered push backs. They are so much easier to handle and extremely comfortable against the back of my ears.<br />The size of the earrings is just right for me - they are about the size of the nail bed on my little finger. The stones on these earrings are actually just a bit smaller than the stone on the matching pendant of the same (3 cttw) size.<br /><br />I would highly recommend these earrings to anyone looking for an alternative to spending thousands of dollars on the real thing!
5.0	It fit my finger very well. I really love it so beautiful and pretty.The shipping process very fast and excellent .
5.0	The pictures really don't do this ring justice. It is absolutely beautiful.
5.0	This product took awhile to get here, but when it did, it was well worth the wait!!  Love these cute Kittie items!!
5.0	Returned because it was too big  - my fault.
5.0	This ring looks great and fits even better.  Like all other tungsten rings it's a little heavy but i like the way it feels.
5.0	its  a  nice  ring  me  and  my  girlfriend  loved  it  a lot
1.0	I was given this ring by my husband, it was beautiful.  The gold was alittle thin in the band but I loved it.  Because of the diamond stood so high I wore it only when going some where.  The ring was purchased in May, so I have only had it for a short time.  The Dimond including the setting in the center broke off and is gone.  For the amount of money paid for this ring, its very upsetting!
5.0	i love it!!!! it is so beautiful! and i would recommened it to others!
5.0	I have my own Pearl set & I bought this one for my daughter's HS graduation since she's always borrowing mine.  I love it & she does also. The pearls are lovely & the clasp on both the braclet & necklace are much better than the set I originally bought & returned for her.  This set exceeds my satisfaction & then some.  Would buy again!!
5.0	stunning!  looks better than the real thing and at the price, who cares if it scratches or tarnishes (which it has not so far)??  if it does, buy a new one next year!  Mine looks fantastic and sooo believable!  i wanted an upgrade for our tenth anniversary and my husband would rather buy a vacation or a nicer car than throw money at a diamond, so i got this...  so glad I didn't drop +20k on a real one!!  I wear it with an eternity band (also amazon collection) and the set is perfect.
5.0	I purchased this as a replacement for one of my favorite necklaces, which was very similar to this one. I am not disappointed. The bar gives off just enough sparkle and it doesn't seem to twist while you are wearing it. It's one of my favorite pieces of jewelry.
1.0	Stop lying to people. This ring is surgical steel not stainless. U can't resize surgical steel. Look for the s.steel that mean surgical not stainless
5.0	Received pendulum in little package, but just as described and shown in picture. Quartz is very clear, so clear in fact that I would suspect it to be glass except for a small fracture line you'd expect from quartz.
5.0	The Earrings came in 5 days after i bought them, and i was very satisfied in the packaging. the quality is very good as well as the finish on the earrings itself. i would definatly purchase more from this seller in the future and recommend them to any and all of my friends who are interested in the particular style of ear candy!!!
1.0	Crystal was very small and the piece hooked through the eye hole was cheap and fell off the first time I wore it on a necklace and lost the crystal. Very disappointed
5.0	In my previous review I wrote the bracelet came undone at the draw string area.  I purchased three and two had this problem, I fixed it with glue.  The owner saw my review, contacted me and replaced both bracelet, one in which I received a refund for and  at no additional charge.  Her concern was truly amazing.  I wear them pretty much everyday and get plenty of compliments.  It's great to see that people still have pride and stand behind what they sell.  Thank you :)
1.0	I was really excited to gift these earrings to a close friend of mine who loves yellow diamonds. Upon getting the package, I instantly ripped it open to see the earrings. One earring had a noticable chip in the side of it. Then taking a closer look, the two diamonds are different cuts! Both square shaped, but one is a princess cut, and the other is something else. One has a flat surface, while the other is a table cut. I paid for expedited shipping to get them here on time, and they did arrive quickly, but I have to meet her for dinner in an hour, and now I have no gift to give. I am returning these. They are terrible. If somebody bought these for me, I would wonder why they wasted their money. I would not buy these for myself, and they are definitely not gift quality!
5.0	I grabbed these at a great rate during the Christmas sales, they are my every day go with everything earrings. You won't be disappointed!
5.0	I got these for my wife for her annual Christmas party.  She really likes them.  She doesn't like the giant earrings, so these were perfect.  They went well with a snowflake pendant I also bought.  If you're looking for small snowflake earrings that are very pretty and glittery - look no further.  Great product.
5.0	I love this charm. unique and fun since you open it and there is a beautiful red heart picture in it. It looks just like in the picture and the description was accurate. very happy with purchased.
5.0	Sons' birthday ift, he loved it.
5.0	This is really a nice ring at a good price my husband really liked it
5.0	Very comfortable to wear. Looks as nice wearing it as it does in the on line image. I would recommend this product.
5.0	Perfect size and quality; Modest. I LOVE THEM!!!
5.0	Ok, let me start off with saying that this piece is beautiful. I wear it everyday and get compliments on it all the time.<br /><br />Unfortunately, the piece that I originally received from the seller had a clasp that was a tiny bit loose. I notified the seller and was able to get my necklace replaced hassle-free. This seller is extremely concerned about making sure that the customer loves the product, and is entirely satisfied with it.<br /><br />I am now wearing the necklace with the tighter clasp all the time, and it has not come loose while running, swimming or sports. I highly recommend this product as a birthday present for friends or significant others. Thanks a lot Peora for a wonderful shopping experience!!!
5.0	Needed a quick gift and it fit the bill, I would buy it again knowing it worked out as well as it did.
5.0	Looks just like the picture. Nice size ring.
5.0	I have hunted this type of ring for a few years.  It is what I consider to be high quality i.e. it is made well and is not flimsy as some great value jewelry items can be.  It is truly beautiful and will make a great Fall accessory.  The center stone is about a 3/8 in. wide and about 6/8 in. long so it's not overly big or too dainty.
5.0	Great gift idea for my besty....she loved it. I have 4 more in ny wish list to purchase  for gifts
5.0	my hubby bought this for me and I absolutely love it I get a lot of compliments on it and people think that they are real stones
5.0	These earings are fabulous! ! Not heavy at all! Highly recommend! Love them! The size is just right, I can wear them everyday!
5.0	The ring exceeded my expectations. It came on time and the packaging was quite nice. I was also surprised to see 3 of the Tiger images on it. It is a stunning ring and i love it.
5.0	Practical and eye catcher
5.0	we couldn't afford platinum so we decided to go with a titanium band to replace my broken white gold one.  cheap, comfortable, and attractive!
5.0	Gorgeous Rosewood beads for a cheap price! Wear them all the time with my tigers eye mala and hematite one which I use for meditation.
1.0	Bought this ring for my husband birthday.  He wore it about a week and the band torn in half.   The company called after I left a negative feed back, left me a message.  I returned to call to John, but they where closed for the holiday and I have not heard from them since.  They offered to replace the ring, but I can not get anyone to return a call to get the problem taken care.  Very disappointed in the whole process.  THe ring has good detail and my husband was pleased but not we are both disappointed in the customer service from the company.   Would be pleased if they would return a phone call and replace the ring.
5.0	THIS IS A BEAUTIFULL SET BUT ARRIVED LATE, I WILL KEEP IT FOR ANOTHER SPECIAL OCATION THIS YEAR LIKE A SPECIAL DINNER FOR MY HUSBAND BIRTHDAY.
5.0	Precise made with quality, I recommend to have it, very good price.  But you should order ½ less than your ordinary size.   My size is 13, but I found the best fit for this ring (because its comfort) is 12.5.
5.0	MY 17YR OLD DALMATIAN JILL JUST PASSED IN NOVEMBER.THIS LOOKS JUST LIKE HER!!.  I LOVE THESE CHARMS AND ORDERING ALL OF THEM WITH THIS PICTURE AND THE BEAGLE ONE.  THEY ARE SMALLER THAN PICTURED!!
5.0	My son like it very much he walks around all day he never takes it off he really likes this
1.0	Not happy...something in the Steele makes me itch and I can wear stainless Steele, but not this.
5.0	I bought this a while ago for my girlfriend and it looks amazing! i was scared on how it would look when it ship to my house but when I open it, it looks perfect! No scratch or anything. Loved how the diamond sparkles when the light hits it. :)
1.0	Sizing is not correct. I ordered a size 6 and the ring fits my daughter who is a size 4 1/2. Stones were quit smaller then picture displays.
5.0	Love this item, perfect match and wear with my black one!..TY
5.0	This piece is extremely beautiful.  It is fun to wear and I got a lot of compliments on the necklace and earrings at a wedding.
5.0	My bands are beautiful
1.0	I have not been able to wear the necklace. The clasp broke the first time I used it. It looks good in its little bag, though.
5.0	I got these as a gift for my girlfriend. These looked good online (I could picture them as really looking beautiful on my blonde, blue-eyed, fair-skinned girlfriend) and had a few good reviews but I was still wary of purchasing these.<br /><br />The last time I bought jewelry online it was a pair of earrings that promptly broke the third time she wore them. Needless to say I did not write a glowing review for those.<br /><br />Shipping-->Excellent<br />This set arrived exactly as quickly as they were meant to (thank you Amazon Prime) which equated to just in time for me to present them to my GF on a romantic weekend getaway.<br /><br />Quality-->Excellent<br />This earring and necklace set look incredible on my GF. She is constantly receiving compliments on the set (I've personally witnessed this). That said these pearls look great. I'm a fan of any jewelry that stands out in a subtle way and these pearls do just that. They're called black pearls but they look almost dark green and they are certainly uncommon (big points in my book, true taste involves being outside the ordinary to some degree).<br /><br />Durability-->Excellent<br />It's been weeks of fairly steady wear and these have not broken (doesnt sound like a big accomplishment but see above for my last experience getting jewelry from Amazon).
5.0	Beautiful, I love this earing
5.0	Quality boxes and fast shipping! THANX!
5.0	I honestly really love this necklace, it fits well, & it's a good summer wear.
5.0	It's nicely cut clear crystal with translucent AB (aurora borealis) coating on the back, which gives it a very pretty sparkle. Just as described, and shipping was quick.
5.0	This ring is SO beautiful!!! I loved the picture of it when I ordered it, but when it got here I couldnt help noticeing that it looks even better in person. I took my wedding pictures with this ring on and it looked amazing the entire time. I wear it everyday and never have any problems with it. I would recommend this ring to everyone. It is a Great Buy*
5.0	Very nice. Everything it said it was and more! Will order more products from them in the future.
1.0	I ordered these item as a gift for my mother (I also got the December).  Neither of them were the right color.  The December was more of a bright blue color and the February were pink in color.  Would not recommend.
5.0	These are very pretty earrings!  Exactly what I wanted.  They are small, which was what I was looking for.  Want to wear them all the time.  They fasten securely, so no concern about losing them.  Perfect!
5.0	Bought this as a valentines present for my boyfriend and I just know he's gonna love it, perfect size and delivered just in time
5.0	Big and blingy &#34;play&#34; jewelry, great when I want the sparkle without worrying about real jewelry.  The chain is not on the same par as the pendant; I immediately slipped it onto a much nicer snake style chain that matches the shiny finish on the top of the bale.  One of my girlfriends threatened to steal it thinking it was real.
5.0	I really like this bracelet, it is well done and very well packed, I like the price and is well clean and very nice
5.0	well made, was as described. easy to take links out and put back in if needed.
5.0	I love this anklet and it looks beautiful.  I received many compliments.
5.0	Beautiful and much loved
5.0	looks great. cant wait to give it to my soon to be husband
5.0	fits great and looks great! Nice quality!
5.0	I bought these for my son and he just loves them. They are a larger earring, but my son really likes them.  Very durable too.
5.0	I love this toe ring, the fact it's Hawaiian in design was a huge plus for me!
5.0	These were actually good quality, it does come in pairs not just singles if anyone was wondering. This is good for someone starting to gauge. I believe the biggest plug is smaller than an inch maybe a 7/8 because they go right through my earlobes. Quick delivery compared to what Amazon had estimated came almost 10 days + early.
5.0	I am a newly enganged gal and I am unique to say the least. When I received this ring as my engagement ring I was amazed, touched and happy as could be! Sleeping Beauty turquoise is my favorite stone and sterling silver is my favorite metal. The price was reasonable and I love it! The ring is a bit smaller than pictured but it is just what I wanted :)
1.0	Took a long time to get the item.  When it came the necklace was broke.
5.0	Looks amazing and received in a shorter amount of time than predicted, also looks stunning in the sun light due to the high polish.
5.0	KONOV does it again! Love the products they sell! Price, quality! Fast shipping! Recommend to everyone! Love this band, Leather, stainless steel! Fits great.
5.0	Came on time and fits very well. I'm very skinny and I thought that would just slid right off. But it fits perfectly. Even for people that are a heavy than me. I had my mom tryed it on and it still fit her well. The string doesn't really show either. So even if you have a skinny wrist or yours is bigger/normal size it will fit just fine.
5.0	Lovely necklace and will be one of my favorites as spoken by my sister-in-law on receiving this gift.
5.0	I bought this ring as a replacement for my lost &#34;wedding band.&#34;  I paid $35 for this ring, and, when it arrived, it had the little tag on it with the size and an MSRP of over $400!!!  How could you not love a ring like that??<br /><br />I like the way the ring looks, but you should note that the stones vary in color from very dark blue to medium-dark blue.  I do like the dark setting to make the diamonds more subtle.
5.0	Wonderful set of japa mala.  Fast ship, sturdy product, would definitely order from this seller again.
5.0	When I wear these earrings people always notice them. Yet the earrings are not large. They are perfect and very lady like.
1.0	I did not get what  I expected, I could why it was so cheap! Because it is!!!!!!!
5.0	Very delicate and pretty. I love it.
5.0	I hope this last a while. I'm a fit 200 lbs. male and it fits perfectly. Love the magnetic hasp. Looks much more expensive than it was.
5.0	My daughter is a Hello Kitty fanatic!!  A friend of mine purchused this for her birthday.  I cannot wait until she see's it.  I love it and it looks very strudy and able to withstand the &#34;love&#34; a 6 year old will give it.<br />I would recommend this for your little girl whole heartedly.
5.0	luv these  earrings they are beautiful, well made
5.0	Even though i didn't buy this ring here. It has been my favorite piece of jewelry.
5.0	Absolutely beautiful.  Purchased for wife for birthday along with pendant.  She fell in love with them immediately.
5.0	This bracelet looks so good in the summer months ahead.  It can be worn casual or with a cute maxi dress.
5.0	These are lovely, comfortable earrings.  They come off too easily, hence my need for a second pair, after having lost one earring !!
5.0	The changeable hoops are exactly what I was looking for.  Only wanted peridot to add to my jewelry collection but have the added bonus of citrine, garnet, amethyst and blue topaz.
5.0	I truly love this bead and I always get great comments from friends
5.0	So it's not &#34;real&#34; diamonds, but the casual observer would never know.  Further, the ring is a comfort fit with a slightly curved inside.  AND you cannot beat the price!
5.0	Is a good thing to be a muslim, things like this is unique, is a blessing from Allah peace be unto him
5.0	This is a beautiful necklace and I absolutely love it. I have had it for a few months now. It is unique looking, very feminine and looks so lovely with many kinds of clothes styles. It is however very light and looks like it can be easily broken. And if it does brake, I will just have to buy another one of these!
5.0	This is my second purchase from this seller.  Once again, the necklace exceeded my expectations!  Even though the necklace was inexpensive, it is very well made and doesn't appear to be &#34;cheap&#34;.  I have received many compliments when I wear it.  My first necklace, which is a year old, still looks great and is in great shape.  I wear it at least once a week.  No problems!
5.0	I love the hot men's stainless steel......,
5.0	Just what I was looking for
5.0	It's really beautiful
5.0	Love this charm! It's super cute and I live the marcasite. I like the clasp attachment, too. It makes it so easy to space charms as I collect them.
5.0	I love these earrings perfect amount of dangle, not to big or too small,dress up or down ,great value and get lots of compliments on how nice they look.
5.0	I love this.I purchased it for my mom for Mother's day.So beautiful.Great buy and arrived in great time.
5.0	i love my ring i bought this one and the matching one for men and its great a few scratches but for the price its a good temporary ring
5.0	I ordered these only to discover they were much too big for me.  They made a perfect gift for a friend.  Nice!
1.0	I ordered these earrings when they were on sale for $99.00 because I thought they were an excellent deal. After they arrived and I put them on, my fiance noticed (from 6 feet away) that one of the studs had a large black spot right in the middle.  I will be sending them back tomorrow.
5.0	I normally prefer big earings and i normally use big earings to office too.This is just right and is not too jazzy and could be used for casual wear too
5.0	The stones are a beautiful color, and they're very pretty earrings packaged in a nice box. I recommend these.
1.0	To big for bracelet  Have to check also if is sterling silver so it won't turn black and make sure it fits pandora
5.0	I bought this as a replacement box for an engagement ring. It was perfect! The hinge is well-made and the quality of the box is top-notch for the price. The inside is the same material typical for most jewerly boxes. The color of the box looks great!
5.0	I read the reviews of other people and some had bad things to say about these rings.  I had tried other ring sets, but they did not touch me like these did.  With other rings they were just rings not personality, or romance.  I have had these rings for about 30 days and every time I see such sparkle I get tingles, like I'm looking into the future in a mirror.  The cut is amazing, Swarovski outdid  themselves this time.  And I make jewelry and always use Swarovski for sparkle and shine, like stars.
5.0	Great product, fast delivery. Would do business with again. AAAA++++
5.0	i bought a few of these Alex and Ani Bracelets for my girl for her Birthday and she absolutely Loves them.
5.0	Beautiful,  quality great,  just waiting for my exchange of ring size.  Highly recommend it.
5.0	I love these earrings.  They are so cute and look just like their picture.  They hang very well.  Together with other items from the &#34;Paris Is Always a Good Idea&#34; items, they make a very cute jewelry combination.  There are several other pieces of jewelry.....necklaces, bracelets and earrings from this collection.  These earrings are my favorite.  One thing to watch, however......the price changes from time to time.  I've seen it as high as $34.99 and as low as $24.99.  If you see the low price, grab it then.  It will change.  I know!
5.0	I love this nose stud but it is very tiny.  Can be difficult to put in when this small.  The color is a nice shade of pink.
5.0	The stones are beautiful and big enough to be seen peaking through my hair.  Well made.  Very very pretty! tf
5.0	Epoxy set crystals in a silver frame with a prong set crystal station between the post and the dangle- these earrings have a nice amount of movement with 2 free swinging connections. They are sparkly, a nice size, and work well for a lot of outfits. The blue will dress up denim and the sparkle works for evenings in dressy clothing. They look nicer than the photo with good coverage of crystals.<br /><br />All that would make these a solid 4 stars, the 5th star is because they are actually wearable. Most of the earrings I wear are made by me so I know the hooks and weight will work for me and it won't be something that's irritating enough that they get removed after a couple hours. This is one of the very few commercial pairs of earrings that I've ever been able to wear all day that didn't bother me at all. The fact they are a nice size and so sparkly makes them one of my favorite pairs of earrings.<br /><br />They come with standard butterfly clutch backs and clear rubber backs. The butterfly clutches are very secure. I didn't try the rubber backs.<br />Review item provided at no cost, this is my honest experience and opinion.
5.0	"I purchased this pendant as a Christmas gift for a young woman whose name I selected as a \\""Secret Santa\\"".  She loved it and wears it frequently!  The pendant, a great value, is nicely-made and appears to be of high-quality.  Presentation-wise, it arrived boxed, accompanied by a velvet gift bag.  Overall, a nice purchase for a happy recipient."
5.0	Lovely.  My granddaughter loves it.
5.0	i love it<br />great quality<br />great design<br />great price<br />very stylish<br />love the designer<br />very happy with the product...  :)
5.0	I had been looking for a stack ring for a while and fell in love when I saw this one. Since I have received it, I haven't taken it off. I also get complimented on it when anyone sees it.
5.0	This is just stunning I wear it everyday!  It's just beautiful!
5.0	My Daughter bought this ring and she loves it. It is made very well  and looks great on her finger.
5.0	I LOVE this ring!! It fit perfectly and looks like a million bucks. It's very solid and beautiful!
5.0	These earrings are truly beautiful.  I cannot believe they can be purchased at that price.  I have already ordered them twice.  Very satisfied with this order.
5.0	These earrings are actually colored rods inside a thin layer of clear glass but I don't think it detracts from their look. Simple cute earrings. They fit my 4 G ears perfectly. At first my hair got caught in them but flipping them around pretty much fixes that problem and they stay in well.
5.0	Without repeating everyone else, let me say you get great value for what you pay.  It's classy, comfortable, and shiny - and looks like it's going to stay that way. It lives up to the 'comfort fit' label by being comfortable, sliding on easy and staying on.  Its not white gold or platinum but it looks just as nice and so is the price. And at this price, you never have to worry about losing or breaking it. This will likely be my daily wear ring. Buy it now while the price is right!  Update: May 7, 2015 The ring remains intact but it has been prone to scratches. I recommend removing the ring prior to doing any kind of work with it (dishes, gardening, woodshop, etc.) Otherwise it's still a nice ring for the price.
5.0	I love this necklace.  We just recently purchased a 2003 Candy Apple Red Mustang convertible and I love anything with Mustangs
5.0	I just got them, and I love them.
5.0	This is a lovely bracelet and I wear it ever day, including at night when I sleep and in the morning when I shower. I don't want to ever take it off.
